"Filename","Camera","Date","Bay","Coral location","Lat","Lon","Species","Count","Classified by","Length (cm)","Width (cm)","Area (cm2)","Measured by","Link"
"P2040350","RED",2026-02-05,"NB","B",18.3558935299516,-64.6956333797425,,,,,,,,
"P2040351","RED",2026-02-05,"NB","B",18.3558940328658,-64.6956255007535,,,,,,,,
"P2040352","RED",2026-02-05,"NB","B",18.3558948710561,-64.6956095751375,,,,,,,,
"P2040353","RED",2026-02-05,"NB","B",18.3558957930654,-64.6955937333405,,,,,,,,
"P2040354","RED",2026-02-05,"NB","B",18.355897385627,-64.695565989241,,,,,,,,
"P2040355","RED",2026-02-05,"NB","B",18.3559040911496,-64.6954468823969,,,,,,,,
"P2040356","RED",2026-02-05,"NB","B",18.355905180797,-64.6954270172864,,,,,,,,
"P2040357","RED",2026-02-05,"NB","B",18.3559061028063,-64.6954111754894,,,,,,,,
"P2040358","RED",2026-02-05,"NB","B",18.3559087850153,-64.6953635662794,,,,,,,,
"P2040359","RED",2026-02-05,"NB","B",18.3559117186815,-64.6953119337559,,,,,,,,
"P2040360","RED",2026-02-05,"NB","B",18.3559128083289,-64.6952921524644,,,,,,,,
"P2040362","RED",2026-02-05,"NB","B",18.355926470831,-64.6950499992818,,,,,,,,
"P2040363","RED",2026-02-05,"NB","B",18.3559311646968,-64.6949666831642,,,,,,,,
"P2040364","RED",2026-02-05,"NB","B",18.3559363614768,-64.6948754042387,,,,,,,,
"P2040365","RED",2026-02-05,"NB","B",18.3559444081038,-64.6947325766087,,,,,,,,
"P2040366","RED",2026-02-05,"NB","B",18.3559452462941,-64.6947166509926,,,,,,,,
"P2040367","RED",2026-02-05,"NB","B",18.3559457492083,-64.6947086881846,,,,,,,,
"P2040368","RED",2026-02-05,"NB","B",18.3559464197606,-64.6946967858821,,,,,,,,
"P2040369","RED",2026-02-05,"NB","B",18.3559468388557,-64.6946889068931,,,,,,,,
"P2040370","RED",2026-02-05,"NB","B",18.355947509408,-64.6946770045906,,,,,,,,
"P2040371","RED",2026-02-05,"NB","B",18.3559481799603,-64.6946651022881,,,,,,,,
"P2040372","RED",2026-02-05,"NB","B",18.3559497725219,-64.6946372743696,,,,,,,,
"P2040373","RED",2026-02-05,"NB","B",18.3559506107122,-64.6946214325726,,,,,,,,
"P2040374","RED",2026-02-05,"NB","B",18.3559513650835,-64.6946095302701,,,,,,,,
"P2040375","RED",2026-02-05,"NB","B",18.3559522032738,-64.6945936046541,,,,,,,,
"P2040376","RED",2026-02-05,"NB","B",18.3559535443783,-64.6945698000491,,,,,,,,
"P2040377","RED",2026-02-05,"NB","B",18.3559544663876,-64.6945539582521,,,,,,,,
"P2040378","RED",2026-02-05,"NB","B",18.3559548854828,-64.6945459954441,,,,,,,,
"P2040379","RED",2026-02-05,"NB","B",18.355955388397,-64.6945381164551,,,,,,,,
"P2040380","RED",2026-02-05,"NB","B",18.3559574000537,-64.6945023257285,,,,,,,,
"P2040381","RED",2026-02-05,"NB","B",18.355958070606,-64.694490423426,,,,,,,,
"P2040382","RED",2026-02-05,"NB","B",18.3559591602534,-64.6944706421345,,,,,,,,
"P2040383","RED",2026-02-05,"NB","B",18.3559611719102,-64.694434935227,,,,,,,,
"P2040384","RED",2026-02-05,"NB","B",18.3559665363282,-64.694339632988,,,,,,,,
"P2040385","RED",2026-02-05,"NB","B",18.3559561427683,-64.6943298261613,,,,,,,,
"P2040386","RED",2026-02-05,"NB","B",18.355947509408,-64.694334436208,,,,,,,,
"P2040387","RED",2026-02-05,"NB","B",18.3559653628618,-64.6943532116711,,,,,,,,
"P2040388","RED",2026-02-05,"NB","B",18.3559702243656,-64.6943557262421,,,,,,,,
"P2040389","RED",2026-02-05,"NB","B",18.3559757564217,-64.6943592466414,,,,,,,,
"P2040390","RED",2026-02-05,"NB","B",18.3559767622501,-64.694360839203,,,,,,,,
"P2040391","RED",2026-02-05,"NB","B",18.3559624291956,-64.6943558100611,,,,,,,,
"P2040392","RED",2026-02-05,"NB","B",18.3559653628618,-64.6943553909659,,,,,,,,
"P2040393","RED",2026-02-05,"NB","B",18.3559651952237,-64.6943557262421,,,,,,,,
"P2040394","RED",2026-02-05,"NB","B",18.3559651952237,-64.694355558604,,,,,,,,
"P2040395","RED",2026-02-05,"NB","B",18.3559650275856,-64.694355474785,,,,,,,,
"P2040396","RED",2026-02-05,"NB","B",18.3559648599476,-64.6943553909659,,,,,,,,
"P2040397","RED",2026-02-05,"NB","B",18.3559647761285,-64.6943552233279,,,,,,,,
"P2040398","RED",2026-02-05,"NB","B",18.3559645246714,-64.6943550556898,,,,,,,,
"P2040399","RED",2026-02-05,"NB","B",18.3559641055763,-64.6943548880517,,,,,,,,
"P2040400","RED",2026-02-05,"NB","B",18.3559640217572,-64.6943549718708,,,,,,,,
"P2040401","RED",2026-02-05,"NB","B",18.3559640217572,-64.6943549718708,,,,,,,,
"P2040402","RED",2026-02-05,"NB","B",18.3559637703001,-64.6943548880517,,,,,,,,
"P2040403","RED",2026-02-05,"NB","B",18.3559637703001,-64.6943549718708,,,,,,,,
"P2040404","RED",2026-02-05,"NB","B",18.3559636026621,-64.6943548880517,,,,,,,,
"P2040405","RED",2026-02-05,"NB","B",18.3559624291956,-64.6943547204137,,,,,,,,
"P2040406","RED",2026-02-05,"NB","B",18.3559623453766,-64.6943544689566,,,,,,,,
"P2040407","RED",2026-02-05,"NB","B",18.3559622615576,-64.6943550556898,,,,,,,,
"P2040408","RED",2026-02-05,"NB","B",18.3559407200664,-64.6943484339863,,,,,,,,
"P2040409","RED",2026-02-05,"NB","B",18.3559405524284,-64.6943482663482,,,,,,,,
"P2040410","RED",2026-02-05,"NB","B",18.3559403009713,-64.6943480148911,,,,,,,,
"P2040411","RED",2026-02-05,"NB","B",18.3559399656951,-64.6943479310721,,,,,,,,
"P2040412","RED",2026-02-05,"NB","B",18.3559397980571,-64.6943478472531,,,,,,,,
"P2040413","RED",2026-02-05,"NB","B",18.355939462781,-64.6943477634341,,,,,,,,
"P2040414","RED",2026-02-05,"NB","B",18.355939462781,-64.6943477634341,,,,,,,,
"P2040415","RED",2026-02-05,"NB","B",18.3559395466,-64.6943482663482,,,,,,,,
"P2040416","RED",2026-02-05,"NB","B",18.3559395466,-64.6943483501673,,,,,,,,
"P2040417","RED",2026-02-05,"NB","B",18.3559392113239,-64.6943486016244,,,,,,,,
"P2040418","RED",2026-02-05,"NB","B",18.3559385407716,-64.6943496074528,,,,,,,,
"P2040419","RED",2026-02-05,"NB","B",18.3559383731335,-64.6943500265479,,,,,,,,
"P2040420","RED",2026-02-05,"NB","B",18.3559382054955,-64.6943501103669,,,,,,,,
"P2040421","RED",2026-02-05,"NB","B",18.3559381216764,-64.6943501103669,,,,,,,,
"P2040422","RED",2026-02-05,"NB","B",18.3559381216764,-64.6943501103669,,,,,,,,
"P2040423","RED",2026-02-05,"NB","B",18.3559379540384,-64.694350194186,,,,,,,,
"P2040424","RED",2026-02-05,"NB","B",18.3559377864003,-64.694350278005,,,,,,,,
"P2040425","RED",2026-02-05,"NB","B",18.3559366129339,-64.6943505294621,,,,,,,,
"P2040426","RED",2026-02-05,"NB","B",18.3559363614768,-64.6943504456431,,,,,,,,
"P2040427","RED",2026-02-05,"NB","B",18.3559345174581,-64.6943501103669,,,,,,,,
"P2040428","RED",2026-02-05,"NB","B",18.3559340983629,-64.6943504456431,,,,,,,,
"P2040429","RED",2026-02-05,"NB","B",18.3559339307249,-64.6943508647382,,,,,,,,
"P2040430","RED",2026-02-05,"NB","B",18.3559339307249,-64.6943509485573,,,,,,,,
"P2040431","RED",2026-02-05,"NB","B",18.3559332601726,-64.6943518705666,,,,,,,,
"P2040432","RED",2026-02-05,"NB","B",18.3559337630868,-64.6943524572998,,,,,,,,
"P2040433","RED",2026-02-05,"NB","B",18.3559326734394,-64.6943532954901,,,,,,,,
"P2040434","RED",2026-02-05,"NB","B",18.3559303265065,-64.6943522058427,,,,,,,,
"P2040435","RED",2026-02-05,"NB","B",18.3559283986688,-64.6943479310721,,,,,,,,
"P2040436","RED",2026-02-05,"NB","B",18.3559285663068,-64.694344997406,,,,,,,,
"P2040437","RED",2026-02-05,"NB","B",18.3559205196798,-64.6943200193346,,,,,,,,
"P2040439","RED",2026-02-05,"NB","B",18.3558835554868,-64.6943065244704,,,,,,,,
"P2040440","RED",2026-02-05,"NB","B",18.3558838907629,-64.6943068597466,,,,,,,,
"P2040441","RED",2026-02-05,"NB","B",18.355884058401,-64.6943050157279,,,,,,,,
"P2040442","RED",2026-02-05,"NB","B",18.3558821305633,-64.6943048480898,,,,,,,,
"P2040443","RED",2026-02-05,"NB","B",18.3531889412552,-64.6936862636358,,,,,,,,
"P2040445","RED",2026-02-05,"NB","B",18.351864432916,-64.693681653589,,,,,,,,
"P2040446","RED",2026-02-05,"NB","B",18.3518290612847,-64.693665811792,,,,,,,,
"P2040447","RED",2026-02-05,"NB","B",18.3518029935658,-64.6936563402414,,,,,,,,
"P2040448","RED",2026-02-05,"NB","B",18.3483955822885,-64.6934877801687,,,,,,,,
"P2040449","RED",2026-02-05,"NB","B",18.34835736081,-64.6934797335416,,,,,,,,
"P2040450","RED",2026-02-05,"NB","B",18.3483306225389,-64.6934749558568,,,,,,,,
"P2040451","RED",2026-02-05,"NB","B",18.3481155429035,-64.693419970572,,,,,,,,
"P2040452","RED",2026-02-05,"NB","B",18.3480697777122,-64.6934004407376,,,,,,,,
"P2040453","RED",2026-02-05,"NB","B",18.3480354957283,-64.6933840960264,,,,,,,,
"P2040454","RED",2026-02-05,"NB","B",18.3480129484087,-64.6933718584478,,,,,,,,
"P2040455","RED",2026-02-05,"NB","B",18.3479674346745,-64.6933462936431,,,,,,,,
"P2040456","RED",2026-02-05,"NB","B",18.3479207474738,-64.6933250036091,,,,,,,,
"P2040457","RED",2026-02-05,"NB","B",18.3478979486972,-64.6933157835156,,,,,,,,
"P2040458","RED",2026-02-05,"NB","B",18.3475560508668,-64.6931935753673,,,,,,,,
"P2040459","RED",2026-02-05,"NB","B",18.3475218527019,-64.6931870374829,,,,,,,,
"P2040460","RED",2026-02-05,"NB","B",18.3474003989249,-64.6931440383196,,,,,,,,
"P2040461","RED",2026-02-05,"NB","B",18.3473564777523,-64.693124005571,,,,,,,,
"P2040462","RED",2026-02-05,"NB","B",18.3472627680749,-64.6930787432939,,,,,,,,
"P2040463","RED",2026-02-05,"NB","B",18.3471793681383,-64.6930320560932,,,,,,,,
"P2040464","RED",2026-02-05,"NB","B",18.3471225388348,-64.6929981093854,,,,,,,,
"P2040465","RED",2026-02-05,"NB","B",18.3470600098372,-64.692954942584,,,,,,,,
"P2040466","RED",2026-02-05,"NB","B",18.3470076229423,-64.6929224207997,,,,,,,,
"P2040467","RED",2026-02-05,"NB","B",18.3469733409584,-64.6929064113647,,,,,,,,
"P2040468","RED",2026-02-05,"NB","B",18.3469590079039,-64.6929022204131,,,,,,,,
"P2040469","RED",2026-02-05,"NB","B",18.346948530525,-64.6929010469466,,,,,,,,
"P2040470","RED",2026-02-05,"NB","B",18.3466517273337,-64.6927614882588,,,,,,,,
"P2040471","RED",2026-02-05,"NB","B",18.3464431017637,-64.6926348377019,,,,,,,,
"P2040472","RED",2026-02-05,"NB","B",18.3464039582759,-64.6926070936024,,,,,,,,
"P2040473","RED",2026-02-05,"NB","B",18.3459738828242,-64.6923864819109,,,,,,,,
"P2040474","RED",2026-02-05,"NB","B",18.3458882197738,-64.6923423092812,,,,,,,,
"P2040475","RED",2026-02-05,"NB","B",18.3457681909204,-64.6924159862101,,,,,,,,
"P2040476","RED",2026-02-05,"NB","B",18.3457691967487,-64.6924162376672,,,,,,,,
"P2040477","RED",2026-02-05,"NB","B",18.34576735273,-64.6924149803817,,,,,,,,
"P2040478","RED",2026-02-05,"NB","B",18.34576735273,-64.6924145612866,,,,,,,,
"P2040479","RED",2026-02-05,"NB","B",18.34576735273,-64.6924146451056,,,,,,,,
"P2040480","RED",2026-02-05,"NB","B",18.34576735273,-64.6924148965627,,,,,,,,
"P2040481","RED",2026-02-05,"NB","B",18.3457674365491,-64.6924153156579,,,,,,,,
"P2040482","RED",2026-02-05,"NB","B",18.3457675203681,-64.692415650934,,,,,,,,
"P2040483","RED",2026-02-05,"NB","B",18.3457676880062,-64.6924165729433,,,,,,,,
"P2040484","RED",2026-02-05,"NB","B",18.3457768242806,-64.692460745573,,,,,,,,
"P2040485","RED",2026-02-05,"NB","B",18.3457767404616,-64.6924609132111,,,,,,,,
"P2040486","RED",2026-02-05,"NB","B",18.3457767404616,-64.6924610808492,,,,,,,,
"P2040487","RED",2026-02-05,"NB","B",18.3457766566426,-64.6924612484872,,,,,,,,
"P2040488","RED",2026-02-05,"NB","B",18.3457766566426,-64.6924614161253,,,,,,,,
"P2040489","RED",2026-02-05,"NB","B",18.3457765728235,-64.6924616675824,,,,,,,,
"P2040490","RED",2026-02-05,"NB","B",18.3457763213664,-64.6924620028585,,,,,,,,
"P2040491","RED",2026-02-05,"NB","B",18.3457762375474,-64.6924620866776,,,,,,,,
"P2040492","RED",2026-02-05,"NB","B",18.3457762375474,-64.6924621704966,,,,,,,,
"P2040493","RED",2026-02-05,"NB","B",18.3457762375474,-64.6924622543156,,,,,,,,
"P2040494","RED",2026-02-05,"NB","B",18.3457762375474,-64.6924623381346,,,,,,,,
"P2040495","RED",2026-02-05,"NB","B",18.3457758184522,-64.6924625057727,,,,,,,,
"P2040496","RED",2026-02-05,"NB","B",18.3457756508142,-64.6924625895917,,,,,,,,
"P2040497","RED",2026-02-05,"NB","B",18.3457755669951,-64.6924627572298,,,,,,,,
"P2040498","RED",2026-02-05,"NB","B",18.3457743097097,-64.6924640983343,,,,,,,,
"P2040499","RED",2026-02-05,"NB","B",18.3457743097097,-64.6924641821533,,,,,,,,
"P2040500","RED",2026-02-05,"NB","B",18.3457741420716,-64.6924642659724,,,,,,,,
"P2040501","RED",2026-02-05,"NB","B",18.3457739744335,-64.6924643497914,,,,,,,,
"P2040502","RED",2026-02-05,"NB","B",18.3457736391574,-64.6924643497914,,,,,,,,
"P2040503","RED",2026-02-05,"NB","B",18.3457734715194,-64.6924643497914,,,,,,,,
"P2040504","RED",2026-02-05,"NB","B",18.3457731362432,-64.6924644336104,,,,,,,,
"P2040505","RED",2026-02-05,"NB","B",18.3457728847861,-64.6924646850675,,,,,,,,
"P2040506","RED",2026-02-05,"NB","B",18.3457721304148,-64.6924648527056,,,,,,,,
"P2040507","RED",2026-02-05,"NB","B",18.3457720465958,-64.6924649365246,,,,,,,,
"P2040508","RED",2026-02-05,"NB","B",18.3457718789577,-64.6924651041627,,,,,,,,
"P2040509","RED",2026-02-05,"NB","B",18.3457717951387,-64.6924652718008,,,,,,,,
"P2040510","RED",2026-02-05,"NB","B",18.3457711245865,-64.6924668643624,,,,,,,,
"P2040511","RED",2026-02-05,"NB","B",18.3457708731294,-64.692471139133,,,,,,,,
"P2040512","RED",2026-02-05,"NB","B",18.3457709569484,-64.692471306771,,,,,,,,
"P2040513","RED",2026-02-05,"NB","B",18.3457710407674,-64.6924716420472,,,,,,,,
"P2040514","RED",2026-02-05,"NB","B",18.3457696158439,-64.6924728155136,,,,,,,,
"P2040515","RED",2026-02-05,"NB","B",18.3457692805678,-64.6924730669707,,,,,,,,
"P2040516","RED",2026-02-05,"NB","B",18.3457690291107,-64.6924732346088,,,,,,,,
"P2040517","RED",2026-02-05,"NB","B",18.3457687776536,-64.6924734022468,,,,,,,,
"P2040518","RED",2026-02-05,"NB","B",18.3457685261965,-64.692473737523,,,,,,,,
"P2040519","RED",2026-02-05,"NB","B",18.3457682747394,-64.6924742404372,,,,,,,,
"P2040520","RED",2026-02-05,"NB","B",18.3457681909204,-64.6924744080752,,,,,,,,
"P2040521","RED",2026-02-05,"NB","B",18.3457681071013,-64.6924748271704,,,,,,,,
"P2040522","RED",2026-02-05,"NB","B",18.3457680232823,-64.6924748271704,,,,,,,,
"P2040523","RED",2026-02-05,"NB","B",18.3457677718252,-64.6924758329988,,,,,,,,
"P2040524","RED",2026-02-05,"NB","B",18.3457676880062,-64.6924759168178,,,,,,,,
"P2040525","RED",2026-02-05,"NB","B",18.3457675203681,-64.6924760844558,,,,,,,,
"P2040526","RED",2026-02-05,"NB","B",18.3457674365491,-64.6924763359129,,,,,,,,
"P2040527","RED",2026-02-05,"NB","B",18.3457676041871,-64.69247658737,,,,,,,,
"P2040528","RED",2026-02-05,"NB","B",18.34576735273,-64.6924763359129,,,,,,,,
"P2040529","RED",2026-02-05,"NB","B",18.3457669336349,-64.692476503551,,,,,,,,
"P2040530","RED",2026-02-05,"NB","B",18.345767268911,-64.6924768388271,,,,,,,,
"P2040531","RED",2026-02-05,"NB","B",18.3457680232823,-64.6924774255604,,,,,,,,
"P2040532","RED",2026-02-05,"NB","B",18.3457681071013,-64.6924775093794,,,,,,,,
"P2040533","RED",2026-02-05,"NB","B",18.3457683585584,-64.6924774255604,,,,,,,,
"P2040534","RED",2026-02-05,"NB","B",18.3457689452916,-64.6924770902842,,,,,,,,
"P2040535","RED",2026-02-05,"NB","B",18.3457691967487,-64.6924768388271,,,,,,,,
"P2040536","RED",2026-02-05,"NB","B",18.3457693643868,-64.692476503551,,,,,,,,
"P2040537","RED",2026-02-05,"NB","B",18.3457696158439,-64.6924758329988,,,,,,,,
"P2040538","RED",2026-02-05,"NB","B",18.3457702863961,-64.6924754139036,,,,,,,,
"P2040539","RED",2026-02-05,"NB","B",18.3457702863961,-64.6924752462655,,,,,,,,
"P2040540","RED",2026-02-05,"NB","B",18.3457702863961,-64.6924751624465,,,,,,,,
"P2040541","RED",2026-02-05,"NB","B",18.3457783330232,-64.6924677025527,,,,,,,,
"P2040542","RED",2026-02-05,"NB","B",18.3457786682993,-64.6924681216478,,,,,,,,
"P2040543","RED",2026-02-05,"NB","B",18.3457790035754,-64.692468540743,,,,,,,,
"P2040544","RED",2026-02-05,"NB","B",18.34578034468,-64.6924677863717,,,,,,,,
"P2040545","RED",2026-02-05,"NB","B",18.34578034468,-64.6924674510956,,,,,,,,
"P2040546","RED",2026-02-05,"NB","B",18.3457810990512,-64.6924666129053,,,,,,,,
"P2040547","RED",2026-02-05,"NB","B",18.3457810990512,-64.6924665290862,,,,,,,,
"P2040548","RED",2026-02-05,"NB","B",18.3457809314132,-64.6924665290862,,,,,,,,
"P2040549","RED",2026-02-05,"NB","B",18.3457799255848,-64.6924669481814,,,,,,,,
"P2040550","RED",2026-02-05,"NB","B",18.3457799255848,-64.6924669481814,,,,,,,,
"P2040551","RED",2026-02-05,"NB","B",18.3457800094038,-64.6924669481814,,,,,,,,
"P2040552","RED",2026-02-05,"NB","B",18.345780428499,-64.6924671996385,,,,,,,,
"P2040553","RED",2026-02-05,"NB","B",18.3457802608609,-64.6924671158195,,,,,,,,
"P2040554","RED",2026-02-05,"NB","B",18.345748744905,-64.6924080234021,,,,,,,,
"P2040555","RED",2026-02-05,"NB","B",18.3457366749644,-64.6924071013927,,,,,,,,
"P2040556","RED",2026-02-05,"NB","B",18.3457376807928,-64.6924053411931,,,,,,,,
"P2040557","RED",2026-02-05,"NB","B",18.345735501498,-64.6924059279263,,,,,,,,
"P2040558","RED",2026-02-05,"NB","B",18.3457230124623,-64.6924086939543,,,,,,,,
"P2040559","RED",2026-02-05,"NB","B",18.3457113616168,-64.6924041677266,,,,,,,,
"P2040560","RED",2026-02-05,"NB","B",18.3457097690552,-64.692405257374,,,,,,,,
"P2040561","RED",2026-02-05,"NB","B",18.3457103557885,-64.6924061793834,,,,,,,,
"P2040562","RED",2026-02-05,"NB","B",18.3457069192082,-64.6924072690308,,,,,,,,
"P2040563","RED",2026-02-05,"NB","B",18.3457050751895,-64.6924107894301,,,,,,,,
"P2040564","RED",2026-02-05,"NB","B",18.3456214237958,-64.6925064269453,,,,,,,,
"P2040565","RED",2026-02-05,"NB","B",18.3456173166633,-64.6925020683557,,,,,,,,
"P2040566","RED",2026-02-05,"NB","B",18.3455984573811,-64.6925096120685,,,,,,,,
"P2040567","RED",2026-02-05,"NB","B",18.3455541171134,-64.6925165690482,,,,,,,,
"P2040568","RED",2026-02-05,"NB","B",18.3455536980182,-64.6925168205053,,,,,,,,
"P2040569","RED",2026-02-05,"NB","B",18.3455512672663,-64.6925179101527,,,,,,,,
"P2040570","RED",2026-02-05,"NB","B",18.345547830686,-64.6925197541714,,,,,,,,
"P2040571","RED",2026-02-05,"NB","B",18.3455301448703,-64.6925270464271,,,,,,,,
"P2040572","RED",2026-02-05,"NB","B",18.3455272112042,-64.6925298124552,,,,,,,,
"P2040573","RED",2026-02-05,"NB","B",18.3455257862806,-64.6925392001867,,,,,,,,
"P2040574","RED",2026-02-05,"NB","B",18.3455250319093,-64.692537272349,,,,,,,,
"P2040575","RED",2026-02-05,"NB","B",18.3455234393477,-64.6925356797874,,,,,,,,
"P2040576","RED",2026-02-05,"NB","B",18.345521595329,-64.6925350092351,,,,,,,,
"P2040577","RED",2026-02-05,"NB","B",18.345516063273,-64.6925380267203,,,,,,,,
"P2040578","RED",2026-02-05,"NB","B",18.3455148898065,-64.6925394516438,,,,,,,,
"P2040579","RED",2026-02-05,"NB","B",18.3455148059875,-64.6925392840058,,,,,,,,
"P2040580","RED",2026-02-05,"NB","B",18.3455158956349,-64.6925459895283,,,,,,,,
"P2040581","RED",2026-02-05,"NB","B",18.3455023169518,-64.6925475820899,,,,,,,,
"P2040582","RED",2026-02-05,"NB","B",18.3454868942499,-64.6925507672131,,,,,,,,
"P2040583","RED",2026-02-05,"NB","B",18.345476584509,-64.6925552096218,,,,,,,,
"P2040584","RED",2026-02-05,"NB","B",18.3454751595855,-64.6925564669073,,,,,,,,
"P2040585","RED",2026-02-05,"NB","B",18.3454752434045,-64.6925559639931,,,,,,,,
"P2040586","RED",2026-02-05,"NB","B",18.3454561326653,-64.6925619151443,,,,,,,,
"P2040587","RED",2026-02-05,"NB","B",18.3454537019134,-64.6925750747323,,,,,,,,
"P2040588","RED",2026-02-05,"NB","B",18.3454547915608,-64.6925785951316,,,,,,,,
"P2040589","RED",2026-02-05,"NB","B",18.3454562164843,-64.6925793495029,,,,,,,,
"P2040590","RED",2026-02-05,"NB","B",18.3454573899508,-64.69257960096,,,,,,,,
"P2040591","RED",2026-02-05,"NB","B",18.3454597368836,-64.692579517141,,,,,,,,
"P2040592","RED",2026-02-05,"NB","B",18.3454597368836,-64.6925791818649,,,,,,,,
"P2040593","RED",2026-02-05,"NB","B",18.3454557135701,-64.6925758291036,,,,,,,,
"P2040594","RED",2026-02-05,"NB","B",18.3454496785998,-64.6925710514188,,,,,,,,
"P2040595","RED",2026-02-05,"NB","B",18.345447583124,-64.6925680339336,,,,,,,,
"P2040596","RED",2026-02-05,"NB","B",18.345444733277,-64.6925614122301,,,,,,,,
"P2040597","RED",2026-02-05,"NB","B",18.3454402908683,-64.6925560478121,,,,,,,,
"P2040598","RED",2026-02-05,"NB","B",18.3454354293644,-64.6925585623831,,,,,,,,
"P2040599","RED",2026-02-05,"NB","B",18.3454267960042,-64.6925749070942,,,,,,,,
"P2040600","RED",2026-02-05,"NB","B",18.3454250358045,-64.6925752423704,,,,,,,,
"P2040601","RED",2026-02-05,"NB","B",18.3454196713865,-64.6925793495029,,,,,,,,
"P2040602","RED",2026-02-05,"NB","B",18.3454188331962,-64.6925801038742,,,,,,,,
"P2040603","RED",2026-02-05,"NB","B",18.3454182464629,-64.6925819478929,,,,,,,,
"P2040604","RED",2026-02-05,"NB","B",18.3454172406346,-64.6925830375403,,,,,,,,
"P2040605","RED",2026-02-05,"NB","B",18.3454147260636,-64.6925868932158,,,,,,,,
"P2040606","RED",2026-02-05,"NB","B",18.3454123791307,-64.6925841271877,,,,,,,,
"P2040607","RED",2026-02-05,"NB","B",18.345410367474,-64.6925859712064,,,,,,,,
"P2040608","RED",2026-02-05,"NB","B",18.3454098645598,-64.6925857197493,,,,,,,,
"P2040609","RED",2026-02-05,"NB","B",18.345399973914,-64.6925808582455,,,,,,,,
"P2040610","RED",2026-02-05,"NB","B",18.3454036619514,-64.69257440418,,,,,,,,
"P2040611","RED",2026-02-05,"NB","B",18.3454037457705,-64.6925763320178,,,,,,,,
"P2040612","RED",2026-02-05,"NB","B",18.3454009797424,-64.6925734821707,,,,,,,,
